"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"19023","3","10","71","0","2016","1","",28,710,713,710,5698527,1247290,11154,617,"",3.80,2.11,2.13,2.08,2.37,5.61,8.39,1.13,"",-2,-6.7,-24,-3.3,-34,-4.6,-30,-4.1,-52341,-0.9,-53819,-4.1,-734,-6.2,19,3.2
"19023","5","10","71","0","2016","1","",375,2536,2489,2542,20983472,19652961,244625,640,"",0.92,0.90,0.90,0.90,0.90,0.95,0.96,0.99,"",5,1.4,-281,-10.0,-319,-11.4,-234,-8.4,-2618738,-11.1,-2562486,-11.5,-38497,-13.6,-8,-1.2
"19025","0","10","70","0","2016","1","",339,2832,2807,2833,22568424,13406376,127899,615,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.4,-41,-1.4,-54,-1.9,-29,-1.0,74535,0.3,454574,3.5,49394,62.9,11,1.8
"19025","1","10","71","0","2016","1","",11,37,34,38,347462,0,0,736,"",5.20,0.66,0.61,0.68,0.53,0.00,0.00,0.82,"",0,0.0,-3,-7.5,-6,-15.0,-3,-7.3,-54144,-13.5,0,0.0,0,0.0,-30,-3.9
"19025","2","10","71","0","2016","1","",10,114,114,114,1463396,30780,144,987,"",4.14,1.24,1.23,1.23,1.95,0.76,2.82,1.58,"",0,0.0,-9,-7.3,-7,-5.8,-3,-2.6,-13056,-0.9,420,1.4,-156,-52.0,43,4.6
"19025","3","10","71","0","2016","1","",22,542,536,531,3860919,247282,279,554,"",3.72,1.88,1.87,1.83,1.96,1.73,0.42,1.05,"",-2,-8.3,0,0.0,-6,-1.1,-14,-2.6,-241852,-5.9,-14536,-5.6,-41,-12.8,-27,-4.6
"19025","5","10","71","0","2016","1","",296,2139,2123,2150,16896647,13128314,127476,608,"",0.90,0.89,0.90,0.90,0.88,0.99,1.00,0.98,"",10,3.5,-29,-1.3,-35,-1.6,-9,-0.4,383587,2.3,468690,3.7,49591,63.7,20,3.4
"19027","0","10","70","0","2016","1","",978,11449,11429,11560,100506136,71603223,590197,673,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.7,21,0.2,118,1.0,121,1.1,352509,0.4,738209,1.0,144962,32.6,-3,-0.4
"19027","1","10","71","0","2016","1","",16,80,78,80,914971,0,0,887,"",2.62,0.35,0.34,0.35,0.32,0.00,0.00,0.90,"",0,0.0,-2,-2.4,1,1.3,-1,-1.2,-71926,-7.3,0,0.0,0,0.0,-62,-6.5
"19027","2","10","71","0","2016","1","",12,69,69,70,873686,68754,69,969,"",1.72,0.19,0.18,0.18,0.26,0.32,0.29,1.42,"",0,0.0,-5,-6.8,-5,-6.8,1,1.4,218,0.0,12544,22.3,-381,-84.7,40,4.3
"19027","3","10","71","0","2016","1","",36,1098,1117,1088,9705859,469516,475,678,"",2.11,0.94,0.96,0.92,1.11,0.62,0.15,1.18,"",0,0.0,-26,-2.3,12,1.1,-13,-1.2,680934,7.5,-26814,-5.4,-2985,-86.3,53,8.5
"19027","5","10","71","0","2016","1","",914,10202,10165,10322,89011620,71064953,589653,669,"",0.96,1.05,1.05,1.06,1.04,1.01,1.00,0.99,"",16,1.8,54,0.5,110,1.1,134,1.3,-256717,-0.3,752479,1.1,148328,33.6,-9,-1.3
"19029","0","10","70","0","2016","1","",583,6127,6112,6168,52121357,33271484,403260,653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.7,45,0.7,41,0.7,62,1.0,2051325,4.1,1251163,3.9,70063,21.0,20,3.2
"19029","1","10","71","0","2016","1","",12,66,66,67,800115,0,0,928,"",3.30,0.54,0.55,0.55,0.53,0.00,0.00,0.97,"",-1,-7.7,-5,-7.0,0,0.0,-2,-2.9,-127015,-13.7,0,0.0,0,0.0,-111,-10.7
"19029","2","10","71","0","2016","1","",16,105,105,103,1513416,14194,14,1116,"",3.85,0.53,0.52,0.51,0.87,0.14,0.09,1.68,"",0,0.0,2,1.9,1,1.0,2,2.0,82100,5.7,1033,7.8,-91,-86.7,44,4.1
"19029","3","10","71","0","2016","1","",31,1214,1243,1223,12601737,468996,462,790,"",3.05,1.95,1.99,1.93,2.77,1.32,0.22,1.41,"",0,0.0,16,1.3,49,4.1,28,2.3,493742,4.1,32577,7.5,-90,-16.3,11,1.4
"19029","5","10","71","0","2016","1","",524,4742,4698,4775,37206089,32788294,402784,604,"",0.93,0.91,0.91,0.92,0.84,1.00,1.00,0.92,"",11,2.1,32,0.7,-9,-0.2,34,0.7,1602498,4.5,1217553,3.9,70244,21.1,24,4.1
"19031","0","10","70","0","2016","1","",566,5415,5371,5466,48267046,35233696,550150,685,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-1.6,-49,-0.9,-87,-1.6,-8,-0.1,356957,0.7,222333,0.6,111555,25.4,11,1.6
"19031","1","10","71","0","2016","1","",14,80,79,79,1092912,0,0,1060,"",3.97,0.74,0.74,0.73,0.78,0.00,0.00,1.06,"",0,0.0,1,1.3,6,8.2,4,5.3,-32287,-2.9,0,0.0,0,0.0,-84,-7.3
"19031","2","10","71","0","2016","1","",7,32,33,31,357254,0,0,859,"",1.74,0.18,0.19,0.17,0.22,0.00,0.00,1.24,"",0,0.0,1,3.2,1,3.1,-1,-3.1,11387,3.3,0,0.0,0,0.0,19,2.3
"19031","3","10","71","0","2016","1","",28,997,992,980,7744857,138778,132,602,"",2.84,1.81,1.81,1.75,1.84,0.37,0.05,1.03,"",-2,-6.7,-12,-1.2,-4,-0.4,-14,-1.4,69160,0.9,6806,5.2,5,3.9,11,1.9
"19031","5","10","71","0","2016","1","",517,4306,4267,4376,39072023,35094918,550018,696,"",0.94,0.94,0.94,0.95,0.95,1.01,1.01,1.01,"",-7,-1.3,-39,-0.9,-90,-2.1,3,0.1,308697,0.8,215527,0.6,111550,25.4,12,1.8
"19033","0","10","70","0","2016","1","",1669,23667,23552,23655,228842880,149800960,2143090,745,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,2.9,456,2.0,180,0.8,258,1.1,-2357677,-1.0,-1398506,-0.9,333167,18.4,-17,-2.2
"19033","1","10","71","0","2016","1","",17,152,157,159,2172706,0,0,1071,"",1.63,0.32,0.34,0.34,0.33,0.00,0.00,0.99,"",0,0.0,2,1.3,8,5.4,10,6.7,-60973,-2.7,0,0.0,0,0.0,-80,-7.0
"19033","2","10","71","0","2016","1","",31,277,277,277,3916081,144978,145,1087,"",2.61,0.36,0.36,0.36,0.51,0.32,0.17,1.44,"",2,6.9,-3,-1.1,-3,-1.1,-2,-0.7,19054,0.5,5537,4.0,-971,-87.0,15,1.4
"19033","3","10","71","0","2016","1","",46,2287,2363,2362,22738038,10242331,20040,748,"",1.58,0.95,0.98,0.97,1.14,6.42,1.80,1.17,"",0,0.0,61,2.7,47,2.0,82,3.6,328503,1.5,-177708,-1.7,-26880,-57.3,-10,-1.3
"19033","5","10","71","0","2016","1","",1575,20951,20755,20857,200016055,139413651,2122905,738,"",0.97,1.05,1.04,1.04,1.03,0.94,1.00,0.98,"",45,2.9,396,1.9,128,0.6,168,0.8,-2644261,-1.3,-1226335,-0.9,361018,20.5,-18,-2.4
"19035","0","10","70","0","2016","1","",444,4722,4655,4709,41141507,27864120,299482,674,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.6,60,1.3,-7,-0.2,16,0.3,1683941,4.3,1346776,5.1,80622,36.8,24,3.7
"19035","1","10","71","0","2016","1","",12,50,44,45,479765,0,0,797,"",4.33,0.53,0.48,0.48,0.40,0.00,0.00,0.81,"",0,0.0,9,22.0,1,2.3,3,7.1,-42261,-8.1,0,0.0,0,0.0,-159,-16.6
"19035","2","10","71","0","2016","1","",16,316,312,308,4011933,0,0,989,"",5.06,2.06,2.04,1.99,2.93,0.00,0.00,1.45,"",0,0.0,6,1.9,4,1.3,1,0.3,156808,4.1,0,0.0,0,0.0,27,2.8
"19035","3","10","71","0","2016","1","",26,630,632,635,5052578,1129013,1331,615,"",3.36,1.31,1.33,1.32,1.41,3.81,0.85,1.07,"",-1,-3.7,-15,-2.3,-18,-2.8,-11,-1.7,-66166,-1.3,7009,0.6,-1171,-46.8,6,1.0
"19035","5","10","71","0","2016","1","",390,3726,3667,3721,31597231,26735107,298151,656,"",0.91,0.93,0.93,0.94,0.90,0.97,1.00,0.97,"",-6,-1.5,60,1.6,6,0.2,23,0.6,1635560,5.5,1339767,5.3,81793,37.8,29,4.6
"19037","0","10","70","0","2016","1","",456,4584,4578,4575,41024134,31703875,508108,689,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,2.5,-43,-0.9,-1,0.0,-56,-1.2,-771226,-1.8,-961493,-2.9,-21987,-4.1,-8,-1.1
"19037","1","10","71","0","2016","1","",9,56,56,55,624787,0,0,863,"",3.16,0.62,0.62,0.61,0.53,0.00,0.00,0.86,"",0,0.0,4,7.7,9,19.1,4,7.8,347,0.1,0,0.0,0,0.0,-98,-10.2
"19037","2","10","71","0","2016","1","",9,33,34,33,423776,0,0,978,"",2.77,0.22,0.23,0.22,0.31,0.00,0.00,1.40,"",1,12.5,0,0.0,0,0.0,0,0.0,6876,1.6,0,0.0,0,0.0,16,1.7
"19037","3","10","71","0","2016","1","",19,592,591,590,4908224,53235,91,639,"",2.39,1.27,1.26,1.26,1.37,0.16,0.03,1.08,"",1,5.6,56,10.4,56,10.5,54,10.1,670526,15.8,1369,2.6,-12,-11.7,30,4.9
"19037","5","10","71","0","2016","1","",419,3903,3897,3897,35067347,31650640,508017,692,"",0.95,1.01,1.01,1.01,1.01,1.01,1.01,1.00,"",9,2.2,-103,-2.6,-66,-1.7,-114,-2.8,-1448975,-4.0,-962862,-3.0,-21975,-4.1,-11,-1.6
"19039","0","10","70","0","2016","1","",250,4402,4439,4461,37774131,27688226,238827,655,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.0,211,5.0,215,5.1,157,3.6,1834169,5.1,1821576,7.0,44309,22.8,3,0.5
"19039","1","10","71","0","2016","1","",5,34,38,41,375034,0,0,766,"",3.21,0.39,0.43,0.47,0.34,0.00,0.00,0.80,"",0,0.0,-1,-2.9,-1,-2.6,2,5.1,-29621,-7.3,0,0.0,0,0.0,-60,-7.3
"19039","2","10","71","0","2016","1","",9,77,74,76,1098798,0,0,1117,"",5.05,0.54,0.51,0.52,0.88,0.00,0.00,1.68,"",0,0.0,-5,-6.1,-10,-11.9,0,0.0,-330,0.0,0,0.0,0,0.0,69,6.6
"19039","3","10","71","0","2016","1","",14,677,684,681,5821463,2478,17,658,"",3.21,1.51,1.51,1.49,1.76,0.01,0.01,1.17,"",0,0.0,16,2.4,14,2.1,9,1.3,101962,1.8,590,31.2,13,325.0,-1,-0.2
"19039","5","10","71","0","2016","1","",222,3614,3643,3663,30478836,27685748,238810,644,"",0.92,0.97,0.97,0.97,0.95,1.01,1.01,0.98,"",5,2.3,201,5.9,212,6.2,146,4.2,1762158,6.1,1820986,7.0,44296,22.8,4,0.6
"19041","0","10","70","0","2016","1","",725,8613,8549,8647,80422456,55396082,669722,719,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-2.4,19,0.2,-16,-0.2,9,0.1,-869430,-1.1,-847640,-1.5,183214,37.7,-8,-1.1
"19041","1","10","71","0","2016","1","",12,61,64,61,753451,0,0,935,"",2.65,0.36,0.38,0.36,0.32,0.00,0.00,0.89,"",0,0.0,-1,-1.6,8,14.3,1,1.7,-84355,-10.1,0,0.0,0,0.0,-151,-13.9
"19041","2","10","71","0","2016","1","",18,116,114,115,1601384,120695,121,1071,"",3.48,0.42,0.41,0.41,0.60,0.72,0.45,1.47,"",0,0.0,-7,-5.7,-8,-6.6,-6,-5.0,-25758,-1.6,7077,6.2,-788,-86.7,45,4.4
"19041","3","10","71","0","2016","1","",30,1432,1416,1430,13897575,2279709,8097,750,"",2.37,1.64,1.62,1.61,1.98,3.87,2.33,1.22,"",0,0.0,-21,-1.4,-49,-3.3,-39,-2.7,-787837,-5.4,-30143,-1.3,-4732,-36.9,-22,-2.8
"19041","5","10","71","0","2016","1","",665,7004,6955,7041,64170046,52995678,661504,705,"",0.95,0.96,0.96,0.96,0.94,0.97,0.99,0.97,"",-18,-2.6,48,0.7,33,0.5,53,0.8,28520,0.0,-824574,-1.5,188734,39.9,-4,-0.6
"19043","0","10","70","0","2016","1","",631,6328,6292,6483,53527319,38954918,929613,647,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.4,-159,-2.5,-211,-3.2,-45,-0.7,-831232,-1.5,-899711,-2.3,61280,7.1,4,0.6
"19043","1","10","71","0","2016","1","",17,72,70,78,835804,0,0,877,"",4.32,0.57,0.56,0.61,0.54,0.00,0.00,0.93,"",-1,-5.6,4,5.9,8,12.9,16,25.8,-56076,-6.3,0,0.0,0,0.0,-195,-18.2
"19043","2","10","71","0","2016","1","",16,39,39,39,550350,0,0,1086,"",3.56,0.19,0.19,0.18,0.31,0.00,0.00,1.65,"",0,0.0,-6,-13.3,-6,-13.3,-4,-9.3,-5984,-1.1,0,0.0,0,0.0,121,12.5
"19043","3","10","71","0","2016","1","",32,1203,1210,1199,10932342,74977,49,698,"",2.91,1.87,1.88,1.80,2.34,0.18,0.01,1.26,"",-1,-3.0,7,0.6,1,0.1,-17,-1.4,79360,0.7,8065,12.1,7,16.7,6,0.9
"19043","5","10","71","0","2016","1","",566,5014,4973,5167,41208823,38879941,929564,628,"",0.93,0.94,0.94,0.94,0.91,1.01,1.01,0.97,"",11,2.0,-164,-3.2,-214,-4.1,-40,-0.8,-848532,-2.0,-907776,-2.3,61273,7.1,5,0.8
"19045","0","10","70","0","2016","1","",1431,21311,21294,21527,198730401,147551024,2275642,715,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,2.0,-442,-2.0,-459,-2.1,-239,-1.1,-5556060,-2.7,-2266756,-1.5,549027,31.8,-7,-1.0
"19045","1","10","71","0","2016","1","",16,111,113,118,1283665,0,0,866,"",1.79,0.26,0.27,0.28,0.22,0.00,0.00,0.83,"",0,0.0,-4,-3.5,3,2.7,6,5.4,-161083,-11.1,0,0.0,0,0.0,-123,-12.4
"19045","2","10","71","0","2016","1","",19,105,105,103,1274684,0,0,940,"",1.86,0.15,0.15,0.15,0.19,0.00,0.00,1.29,"",0,0.0,-6,-5.4,-6,-5.4,-4,-3.7,-9217,-0.7,0,0.0,0,0.0,39,4.3
"19045","3","10","71","0","2016","1","",53,2346,2371,2404,20508905,2626,11,665,"",2.12,1.08,1.09,1.09,1.18,0.00,0.00,1.09,"",1,1.9,-7,-0.3,-4,-0.2,34,1.4,700354,3.5,1611,158.7,11,100.0,21,3.3
"19045","5","10","71","0","2016","1","",1343,18749,18705,18902,175663147,147548398,2275631,719,"",0.97,1.04,1.04,1.04,1.04,1.01,1.01,1.00,"",27,2.1,-425,-2.2,-452,-2.4,-275,-1.4,-6086114,-3.3,-2268367,-1.5,549016,31.8,-10,-1.4
"19047","0","10","70","0","2016","1","",509,6714,6680,6835,67144954,51420241,352050,766,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.5,-533,-7.4,-529,-7.3,-447,-6.1,359043,0.5,292752,0.6,89602,34.1,57,8.0
"19047","1","10","71","0","2016","1","",13,69,62,63,886499,0,0,1055,"",4.10,0.52,0.47,0.47,0.46,0.00,0.00,0.94,"",0,0.0,-5,-6.8,-4,-6.1,-1,-1.6,-135434,-13.3,0,0.0,0,0.0,-101,-8.7
"19047","2","10","71","0","2016","1","",10,56,56,54,752608,0,0,1046,"",2.76,0.26,0.25,0.24,0.34,0.00,0.00,1.34,"",0,0.0,-2,-3.4,-6,-9.7,-5,-8.5,-58247,-7.2,0,0.0,0,0.0,1,0.1
"19047","3","10","71","0","2016","1","",32,1198,1193,1199,11464470,1004629,988,737,"",3.61,1.76,1.75,1.71,1.95,1.84,0.54,1.13,"",0,0.0,8,0.7,-6,-0.5,10,0.8,225417,2.0,-7677,-0.8,-342,-25.7,12,1.7
"19047","5","10","71","0","2016","1","",454,5391,5369,5519,54041377,50415612,351062,766,"",0.92,0.95,0.95,0.96,0.95,0.99,1.00,0.99,"",-8,-1.7,-534,-9.0,-513,-8.7,-451,-7.6,327307,0.6,300429,0.6,89944,34.4,69,9.9
"19049","0","10","70","0","2016","1","",2332,41373,41333,41395,589454270,410623027,5068972,1096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",135,6.1,3148,8.2,2827,7.3,2170,5.5,-568860,-0.1,18063186,4.6,1818840,56.0,-78,-6.6
"19049","1","10","71","0","2016","1","",19,99,104,109,1289484,0,0,954,"",1.31,0.12,0.13,0.13,0.08,0.00,0.00,0.60,"",0,0.0,-2,-2.0,10,10.6,10,10.1,-124680,-8.8,0,0.0,0,0.0,-156,-14.1
"19049","2","10","71","0","2016","1","",18,168,168,167,2924541,0,0,1342,"",1.08,0.13,0.12,0.12,0.15,0.00,0.00,1.21,"",0,0.0,5,3.1,4,2.4,9,5.7,128461,4.6,0,0.0,0,0.0,12,0.9
"19049","3","10","71","0","2016","1","",59,3612,3672,3646,34888434,463156,2378,737,"",1.45,0.86,0.87,0.86,0.68,0.11,0.09,0.79,"",3,5.4,178,5.2,165,4.7,174,5.0,2953354,9.2,18088,4.1,-1247,-34.4,29,4.1
"19049","5","10","71","0","2016","1","",2236,37494,37389,37473,550351811,410159871,5066594,1130,"",0.99,1.07,1.07,1.07,1.10,1.01,1.01,1.03,"",132,6.3,2967,8.6,2648,7.6,1977,5.6,-3525995,-0.6,18045098,4.6,1820087,56.1,-90,-7.4
"19051","0","10","70","0","2016","1","",249,1932,1963,1990,16832362,10883426,136107,660,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,8.7,7,0.4,48,2.5,63,3.3,512587,3.1,609122,5.9,7753,6.0,7,1.1
"19051","1","10","71","0","2016","1","",7,33,35,35,361063,0,0,809,"",4.51,0.86,0.90,0.89,0.74,0.00,0.00,0.84,"",0,0.0,-3,-8.3,3,9.4,4,12.9,-33065,-8.4,0,0.0,0,0.0,-110,-12.0
"19051","2","10","71","0","2016","1","",7,15,15,15,189784,0,0,973,"",3.95,0.24,0.23,0.23,0.34,0.00,0.00,1.45,"",0,0.0,-4,-21.1,-4,-21.1,0,0.0,3297,1.8,0,0.0,0,0.0,161,19.8
"19051","3","10","71","0","2016","1","",14,494,492,496,4878528,24449,31,760,"",3.22,2.52,2.45,2.43,3.32,0.21,0.04,1.35,"",0,0.0,4,0.8,10,2.1,13,2.7,-45072,-0.9,3116,14.6,-21,-40.4,-21,-2.7
"19051","5","10","71","0","2016","1","",221,1390,1421,1444,11402987,10858977,136076,618,"",0.92,0.85,0.86,0.86,0.80,1.01,1.01,0.93,"",20,10.0,10,0.7,39,2.8,46,3.3,587427,5.4,606006,5.9,7774,6.1,18,3.0
"19053","0","10","70","0","2016","1","",241,2315,2316,2336,17370143,8965207,180592,575,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.1,0,0.0,-23,-1.0,-38,-1.6,666231,4.0,577852,6.9,33947,23.1,27,4.9
"19053","1","10","71","0","2016","1","",10,29,33,33,342105,0,0,831,"",6.65,0.63,0.72,0.72,0.68,0.00,0.00,0.99,"",0,0.0,-2,-6.5,4,13.8,1,3.1,-43802,-11.4,0,0.0,0,0.0,-137,-14.2
"19053","2","10","71","0","2016","1","",8,23,23,23,268897,0,0,899,"",4.66,0.31,0.30,0.30,0.47,0.00,0.00,1.54,"",0,0.0,-2,-8.0,-4,-14.8,-1,-4.2,-3758,-1.4,0,0.0,0,0.0,71,8.6
"19053","3","10","71","0","2016","1","",22,519,510,511,4221434,176711,169,633,"",5.23,2.21,2.15,2.13,2.78,1.85,0.18,1.29,"",1,4.8,-4,-0.8,-23,-4.3,-20,-3.8,152761,3.8,19505,12.4,17,11.2,41,6.9
"19053","5","10","71","0","2016","1","",201,1744,1750,1769,12537707,8788496,180423,550,"",0.86,0.89,0.89,0.90,0.85,0.99,1.00,0.95,"",4,2.0,8,0.5,0,0.0,-18,-1.0,561030,4.7,558347,6.8,33930,23.2,26,5.0
"19055","0","10","70","0","2016","1","",576,6444,6429,6518,61463514,43035864,574573,731,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.5,1,0.0,58,0.9,16,0.2,190591,0.3,-1479014,-3.3,-15963,-2.7,-1,-0.1
"19055","1","10","71","0","2016","1","",11,40,37,38,411400,0,0,826,"",3.06,0.31,0.29,0.30,0.23,0.00,0.00,0.77,"",-1,-8.3,-2,-4.8,-7,-15.9,-8,-17.4,-106598,-20.6,0,0.0,0,0.0,-80,-8.8
"19055","2","10","71","0","2016","1","",14,73,73,73,989233,0,0,1042,"",3.41,0.35,0.35,0.34,0.48,0.00,0.00,1.40,"",0,0.0,-8,-9.9,-6,-7.6,-2,-2.7,1268,0.1,0,0.0,0,0.0,72,7.4
"19055","3","10","71","0","2016","1","",31,1136,1140,1168,12060176,77721,167,808,"",3.09,1.73,1.73,1.75,2.25,0.17,0.06,1.29,"",0,0.0,14,1.2,3,0.3,25,2.2,1133277,10.4,-4633,-5.6,-101,-37.7,67,9.0
"19055","5","10","71","0","2016","1","",520,5195,5179,5239,48002705,42958143,574406,710,"",0.93,0.95,0.95,0.95,0.92,1.01,1.01,0.97,"",-2,-0.4,-3,-0.1,68,1.3,1,0.0,-837356,-1.7,-1474381,-3.3,-15862,-2.7,-15,-2.1
"19057","0","10","70","0","2016","1","",1352,21828,21918,22233,217247577,153984254,3291836,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-292,-1.3,-190,-0.9,-178,-0.8,5556933,2.6,3577720,2.4,811996,32.7,27,3.7
"19057","1","10","71","0","2016","1","",11,137,139,140,1967063,0,0,1091,"",1.30,0.32,0.32,0.32,0.31,0.00,0.00,0.98,"",-1,-8.3,1,0.7,0,0.0,3,2.2,-112941,-5.4,0,0.0,0,0.0,-74,-6.4
"19057","2","10","71","0","2016","1","",23,133,133,132,1785561,174875,175,1035,"",2.39,0.19,0.18,0.18,0.25,0.38,0.13,1.34,"",0,0.0,-5,-3.6,-6,-4.3,-6,-4.3,12164,0.7,2038,1.2,-1208,-87.3,49,5.0
"19057","3","10","71","0","2016","1","",40,2262,2324,2351,22312065,328297,398,742,"",1.70,1.02,1.04,1.03,1.18,0.20,0.02,1.14,"",0,0.0,94,4.3,65,2.9,59,2.6,827885,3.9,-5914,-1.8,-57,-12.5,4,0.5
"19057","5","10","71","0","2016","1","",1278,19296,19322,19610,191182888,153481082,3291263,758,"",0.98,1.04,1.04,1.04,1.03,1.01,1.01,0.99,"",0,0.0,-382,-1.9,-249,-1.3,-234,-1.2,4829825,2.6,3581596,2.4,813261,32.8,30,4.1
"19059","0","10","70","0","2016","1","",864,9072,9088,9159,81375395,64676163,634867,687,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,496,5.8,527,6.2,327,3.7,1162211,1.4,1940286,3.1,-427688,-40.3,-26,-3.6
"19059","1","10","71","0","2016","1","",10,74,68,69,951902,0,0,1041,"",1.86,0.41,0.38,0.38,0.40,0.00,0.00,1.04,"",0,0.0,4,5.7,0,0.0,-4,-5.5,-112673,-10.6,0,0.0,0,0.0,-123,-10.6
"19059","2","10","71","0","2016","1","",10,53,53,52,749278,0,0,1094,"",1.62,0.18,0.18,0.17,0.28,0.00,0.00,1.57,"",0,0.0,-3,-5.4,-1,-1.9,-1,-1.9,21979,3.0,0,0.0,0,0.0,64,6.2
"19059","3","10","71","0","2016","1","",37,1089,1094,1088,10204176,1415653,1330,720,"",2.46,1.18,1.18,1.16,1.44,2.06,0.40,1.23,"",0,0.0,7,0.6,-17,-1.5,-19,-1.7,653746,6.8,101087,7.7,-2254,-62.9,52,7.8
"19059","5","10","71","0","2016","1","",807,7856,7873,7950,69470039,63260510,633537,677,"",0.96,1.02,1.03,1.03,1.00,0.99,1.00,0.98,"",0,0.0,488,6.6,545,7.4,351,4.6,599159,0.9,1839199,3.0,-425434,-40.2,-36,-5.0
"19061","0","10","70","0","2016","1","",3260,56904,57076,57665,578978787,423818530,5864964,778,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,1.0,75,0.1,364,0.6,518,0.9,-10399587,-1.8,-9929827,-2.3,741204,14.5,-19,-2.4
"19061","1","10","71","0","2016","1","",24,267,270,269,3615398,0,0,1035,"",1.18,0.24,0.24,0.24,0.22,0.00,0.00,0.91,"",-1,-4.0,10,3.9,16,6.3,15,5.9,-129966,-3.5,0,0.0,0,0.0,-95,-8.4
"19061","2","10","71","0","2016","1","",28,214,214,213,2879562,156341,156,1037,"",1.21,0.12,0.11,0.11,0.15,0.12,0.07,1.31,"",0,0.0,-26,-10.8,-25,-10.5,-17,-7.4,-95665,-3.2,-1781,-1.1,-1109,-87.7,69,7.1
"19061","3","10","71","0","2016","1","",67,4280,4278,4326,41609411,1113804,6053,745,"",1.18,0.74,0.73,0.73,0.82,0.25,0.20,1.12,"",1,1.5,7,0.2,-3,-0.1,1,0.0,1006593,2.5,-61825,-5.3,-3908,-39.2,17,2.3
"19061","5","10","71","0","2016","1","",3141,52143,52314,52857,530874416,422548385,5858755,779,"",0.99,1.08,1.08,1.08,1.08,1.01,1.00,1.00,"",31,1.0,84,0.2,376,0.7,519,1.0,-11180549,-2.1,-9866221,-2.3,746221,14.6,-21,-2.6
"19063","0","10","70","0","2016","1","",348,3911,3933,3975,33615234,22170630,212996,656,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-2.5,-117,-2.9,-97,-2.4,-83,-2.0,-1216128,-3.5,-1623750,-6.8,-50289,-19.1,-7,-1.1
"19063","1","10","71","0","2016","1","",7,36,35,36,451654,0,0,974,"",3.23,0.46,0.45,0.46,0.46,0.00,0.00,1.02,"",0,0.0,0,0.0,-1,-2.8,-1,-2.7,-97254,-17.7,0,0.0,0,0.0,-188,-16.2
"19063","2","10","71","0","2016","1","",9,78,78,80,665093,0,0,650,"",3.63,0.62,0.60,0.61,0.60,0.00,0.00,0.98,"",-1,-10.0,-35,-31.0,-40,-33.9,-37,-31.6,-327807,-33.0,-753941,-100.0,-7539,-100.0,-8,-1.2
"19063","3","10","71","0","2016","1","",16,648,658,658,5890597,68581,68,692,"",2.64,1.63,1.64,1.62,2.01,0.29,0.06,1.23,"",0,0.0,-12,-1.8,-8,-1.2,-8,-1.2,234644,4.1,5155,8.1,4,6.2,37,5.6
