Percentage_I_2004,Percentage_R_2004,County_FIPS,Percentage_D_2008,Percentage_R_2008,Percentage_D_2012,Percentage_I_2012,Percentage_R_2012,Percentage_D_2016,Percentage_I_2016,Percentage_R_2016,County,Inc_2013,Inc_2014,Inc_2015,Inc_Rank,Pct_Chg_2014,Pct_Chg_2015,Pct_Rank,State,Name,Labor_Force,Employed,Unemp_Level,Unemp_Rate,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black,pct_no_hs,pct_some_hs,pct_hs,pct_some_college,pct_associates,pct_bachelors,pct_graduate,pct_hs_less,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
16.5,67.0,13151.0,46.0,53.0,47.9,0.9,51.2,50.9,2.54,46.55,Henry,32426.0,33433.0,34671.0,38.0,3.1,3.7,76.0,GA," Henry County, GA                         ","    108,582 ","    102,662 ","    5,920 ",5.5,209069.0,48.0,52.0,12.1,6.1,50.5,37.6,3.19622778382,6.7783822996,30.2821907871,22.3547334059,9.02647805586,18.7950671019,9.56692056583,40.2568008705,0.0,10.0,70.0,0.0,2016.0,1.0,,4084.0,55083.0,55699.0,55842.0,486501729.0,253690645.0,4395207.0,674.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,194.0,5.0,2991.0,5.7,3363.0,6.4,2959.0,5.6,20717973.0,4.4,11775878.0,4.9,-430844.0,-8.9,-9.0,-1.3
17.0,66.0,13153.0,39.0,60.0,39.1,1.1,59.8,37.71,2.93,59.35,Houston,36933.0,38031.0,39199.0,19.0,3.0,3.1,106.0,GA," Houston County, GA                       ","     66,110 ","     62,540 ","    3,570 ",5.4,145622.0,48.7,51.3,13.7,6.4,59.1,29.0,3.36051901804,6.36902264564,27.3006354696,28.9450794593,12.8833539699,12.0616436253,9.07974581214,37.0301771333,0.0,10.0,70.0,0.0,2016.0,1.0,,2875.0,57388.0,57537.0,57922.0,616037602.0,194798799.0,3092191.0,822.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,131.0,4.8,1420.0,2.5,1376.0,2.5,1530.0,2.7,-5407463.0,-0.9,14100185.0,7.8,-47573.0,-1.5,-29.0,-3.4
15.5,69.0,13155.0,31.0,68.0,30.8,0.8,68.4,24.32,1.58,74.09,Irwin,29218.0,26510.0,27651.0,126.0,-9.3,4.3,39.0,GA," Irwin County, GA                         ","      3,130 ","      2,891 ",      239 ,7.6,9482.0,51.6,48.4,20.1,0.8,68.6,29.1,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,155.0,1844.0,1832.0,1831.0,13847074.0,7784285.0,229061.0,580.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.6,60.0,3.4,111.0,6.4,84.0,4.8,472397.0,3.5,162362.0,2.1,18104.0,8.6,-8.0,-1.4
11.0,78.0,13157.0,22.0,77.0,17.9,1.3,80.8,16.51,3.08,80.4,Jackson,32776.0,34178.0,35110.0,32.0,4.3,2.7,126.0,GA," Jackson County, GA                       ","     33,522 ","     32,076 ","    1,446 ",4.3,60928.0,49.6,50.4,15.9,6.5,83.1,7.2,4.73700255611,9.79293201698,34.2518115517,18.5141758319,8.557090261,15.5289262013,8.61806158103,48.7817461248,0.0,10.0,70.0,0.0,2016.0,1.0,,1459.0,24220.0,24255.0,24397.0,209914591.0,135971341.0,2417138.0,665.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,76.0,5.5,3417.0,16.4,3047.0,14.4,3292.0,15.6,16696966.0,8.6,16378820.0,13.7,-38965.0,-1.6,-41.0,-5.8
16.5,67.0,13159.0,33.0,66.0,30.6,0.8,68.6,25.66,1.97,72.35,Jasper,29924.0,32181.0,32701.0,59.0,7.5,1.6,151.0,GA," Jasper County, GA                        ","      6,642 ","      6,333 ",      309 ,4.7,13647.0,49.2,50.8,18.4,4.0,72.4,20.9,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,189.0,2042.0,2030.0,2072.0,15461197.0,7556293.0,155910.0,581.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,3.3,-19.0,-0.9,-38.0,-1.8,-41.0,-1.9,383399.0,2.5,-7114.0,-0.1,-14165.0,-8.3,24.0,4.3
13.5,73.0,13161.0,26.0,73.0,23.8,1.2,74.9,17.7,1.68,80.6,Jeff Davis,27675.0,28315.0,28961.0,116.0,2.3,2.3,138.0,GA," Jeff Davis County, GA                    ","      6,284 ","      5,888 ",      396 ,6.3,15028.0,50.8,49.2,16.9,10.8,72.7,15.8,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,267.0,4427.0,4372.0,4359.0,34071870.0,22928224.0,420271.0,598.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.5,-51.0,-1.1,-114.0,-2.5,-100.0,-2.2,-708905.0,-2.0,-395053.0,-1.7,-67855.0,-13.9,0.0,0.0
26.5,47.0,13163.0,58.0,42.0,58.3,0.5,41.2,54.93,0.98,44.08,Jefferson,28942.0,29275.0,30327.0,97.0,1.2,3.6,82.0,GA," Jefferson County, GA                     ","      6,515 ","      6,039 ",      476 ,7.3,16554.0,48.2,51.8,20.7,3.2,41.8,54.4,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,373.0,4711.0,4714.0,4715.0,40287859.0,22858299.0,262924.0,658.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,3.3,216.0,4.8,194.0,4.3,212.0,4.7,2906547.0,7.8,1538624.0,7.2,-23093.0,-8.1,20.0,3.1
22.0,56.0,13165.0,43.0,56.0,43.9,0.4,55.6,36.51,1.12,62.35,Jenkins,24761.0,25190.0,26195.0,139.0,1.7,4.0,55.0,GA," Jenkins County, GA                       ","      3,167 ","      2,930 ",      237 ,7.5,8794.0,48.1,51.9,19.8,5.8,57.9,34.3,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,134.0,1344.0,1359.0,1341.0,9394251.0,4964822.0,57994.0,536.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,18.0,1.4,15.0,1.1,-12.0,-0.9,206566.0,2.2,1466608.0,41.9,12037.0,26.2,9.0,1.7
18.0,64.0,13167.0,33.0,67.0,34.6,0.7,64.7,30.85,0.73,68.41,Johnson,22073.0,22803.0,23464.0,154.0,3.3,2.9,115.0,GA," Johnson County, GA                       ","      3,943 ","      3,693 ",      250 ,6.3,9850.0,56.1,43.9,18.3,0.8,62.2,34.3,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,144.0,1600.0,1622.0,1626.0,11585444.0,6480824.0,123201.0,551.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,4.3,-20.0,-1.2,-5.0,-0.3,-16.0,-1.0,-173961.0,-1.5,61065.0,1.0,27562.0,28.8,-4.0,-0.7
18.0,64.0,13169.0,37.0,62.0,35.3,0.7,64.0,31.61,2.07,66.3,Jones,31822.0,32495.0,33643.0,48.0,2.1,3.5,86.0,GA," Jones County, GA                         ","     13,976 ","     13,331 ",      645 ,4.6,28783.0,48.4,51.6,17.8,1.3,72.4,25.2,3.13141968797,12.1981011604,32.0082172006,21.1481872189,9.97723613347,10.0049969463,11.5318416523,47.337738049,0.0,10.0,70.0,0.0,2016.0,1.0,,383.0,4498.0,4544.0,4617.0,35714060.0,19651357.0,373210.0,603.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,4.1,303.0,7.2,322.0,7.6,372.0,8.8,2336400.0,7.0,1934496.0,10.9,-2967.0,-0.8,-5.0,-0.8
19.0,62.0,13171.0,36.0,63.0,34.3,1.2,64.5,29.92,1.65,68.42,Lamar,28468.0,28945.0,29742.0,102.0,1.7,2.8,124.0,GA," Lamar County, GA                         ","      8,031 ","      7,509 ",      522 ,6.5,18128.0,47.8,52.2,18.4,2.1,64.8,30.7,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,269.0,3651.0,3724.0,3630.0,30657164.0,15137516.0,478281.0,643.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,2.7,116.0,3.3,85.0,2.3,-22.0,-0.6,1455328.0,5.0,375778.0,2.5,-29371.0,-5.8,21.0,3.4
18.0,64.0,13173.0,37.0,62.0,37.5,1.3,61.3,28.13,2.51,69.34,Lanier,22371.0,23160.0,23847.0,152.0,3.5,3.0,111.0,GA," Lanier County, GA                        ","      3,834 ","      3,618 ",      216 ,5.6,10356.0,50.0,50.0,14.0,5.1,68.2,24.5,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,131.0,1440.0,1432.0,1402.0,10567057.0,4793892.0,76746.0,571.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,95.0,7.1,74.0,5.4,66.0,4.9,507724.0,5.0,551093.0,13.0,7669.0,11.1,-4.0,-0.7
18.5,63.0,13175.0,39.0,60.0,38.3,0.7,61.0,34.64,1.59,63.76,Laurens,30479.0,31207.0,32477.0,65.0,2.4,4.1,51.0,GA," Laurens County, GA                       ","     18,947 ","     17,679 ","    1,268 ",6.7,48028.0,47.7,52.3,19.5,2.4,59.5,36.2,5.74661637453,11.2428286158,45.3199784462,14.5297790738,9.77843988716,6.29496972963,7.08738787283,62.3094234366,0.0,10.0,70.0,0.0,2016.0,1.0,,1118.0,17846.0,17945.0,17946.0,162817152.0,78571263.0,1315213.0,699.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14.0,1.3,632.0,3.7,625.0,3.6,524.0,3.0,9533913.0,6.2,5115753.0,7.0,-75698.0,-5.4,18.0,2.6
10.5,79.0,13177.0,24.0,76.0,23.4,0.8,75.8,22.44,2.11,75.43,Lee,39962.0,41032.0,41626.0,14.0,2.7,1.4,153.0,GA," Lee County, GA                           ","     14,432 ","     13,760 ",      672 ,4.7,28805.0,50.4,49.6,12.8,2.3,74.1,20.0,2.13757634201,9.86820957891,25.2062573663,18.6488803172,11.1164684453,17.293474767,15.7291331833,37.2120432873,0.0,10.0,70.0,0.0,2016.0,1.0,,490.0,6134.0,6321.0,6442.0,49694723.0,28625676.0,680999.0,607.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.0,3.4,383.0,6.7,651.0,11.5,728.0,12.7,5764107.0,13.1,4060502.0,16.5,12848.0,1.9,15.0,2.5
26.0,48.0,13179.0,64.0,36.0,64.6,0.9,34.5,59.26,2.64,38.08,Liberty,30893.0,31481.0,33488.0,50.0,1.9,6.4,7.0,GA," Liberty County, GA                       ","     25,699 ","     24,217 ","    1,482 ",5.8,64489.0,50.1,49.9,8.8,11.1,42.8,39.4,3.57424960506,6.50248250959,33.1302189122,30.1794177387,9.19092755586,12.3899796886,5.03272399007,43.2069510269,0.0,10.0,70.0,0.0,2016.0,1.0,,950.0,17584.0,17704.0,17797.0,174264527.0,66947423.0,1064599.0,758.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.0,1.7,-306.0,-1.7,-355.0,-2.0,-277.0,-1.5,8102795.0,4.9,817202.0,1.2,-62422.0,-5.5,48.0,6.8
18.5,63.0,13181.0,37.0,62.0,35.8,0.7,63.4,31.0,1.7,67.29,Lincoln,30684.0,31585.0,32682.0,60.0,2.9,3.5,88.0,GA," Lincoln County, GA                       ","      3,374 ","      3,175 ",      199 ,5.9,7800.0,49.1,50.9,24.3,0.3,65.3,32.0,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,159.0,1329.0,1317.0,1333.0,9571451.0,5599260.0,148790.0,555.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,3.9,44.0,3.4,15.0,1.2,28.0,2.1,480714.0,5.3,228666.0,4.3,-15393.0,-9.4,16.0,3.0
17.0,66.0,13183.0,37.0,62.0,37.9,1.4,60.8,33.0,3.16,63.83,Long,21301.0,21651.0,22525.0,156.0,1.6,4.0,53.0,GA," Long County, GA                          ","      6,752 ","      6,372 ",      380 ,5.6,15967.0,49.2,50.8,11.1,12.0,59.2,25.7,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,73.0,885.0,892.0,897.0,6688445.0,1273329.0,17470.0,577.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1.0,-1.4,-25.0,-2.7,-42.0,-4.5,-35.0,-3.8,329988.0,5.2,40229.0,3.3,-6924.0,-28.4,48.0,9.1
20.0,60.0,13185.0,45.0,54.0,44.3,0.8,54.8,39.69,2.42,57.88,Lowndes,30985.0,31923.0,33182.0,53.0,3.0,3.9,63.0,GA," Lowndes County, GA                       ","     51,351 ","     48,624 ","    2,727 ",5.3,112515.0,49.0,51.0,12.9,5.2,55.0,35.8,4.6755897005,12.776844127,28.2080907509,21.5038112958,10.3340135646,14.0432747134,8.45837584779,45.6605245784,0.0,10.0,70.0,0.0,2016.0,1.0,,2941.0,48027.0,48041.0,47994.0,395969375.0,205880105.0,3333098.0,634.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,36.0,1.2,509.0,1.1,236.0,0.5,-323.0,-0.7,1492647.0,0.4,4135895.0,2.1,-430211.0,-11.4,0.0,0.0
12.5,75.0,13187.0,24.0,75.0,18.8,1.8,79.4,17.98,4.01,78.0,Lumpkin,29365.0,30368.0,31232.0,85.0,3.4,2.8,121.0,GA," Lumpkin County, GA                       ","     15,696 ","     14,906 ",      790 ,5.0,30719.0,49.2,50.8,17.0,4.6,91.2,1.9,1.48032132572,12.2568584853,31.531349467,21.0781589451,9.75597433436,14.5253372404,9.37200020209,45.268529278,0.0,10.0,70.0,0.0,2016.0,1.0,,564.0,6776.0,6840.0,6921.0,55765883.0,25423087.0,448704.0,627.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,23.0,4.3,-1.0,0.0,-15.0,-0.2,-13.0,-0.2,2235419.0,4.2,1036829.0,4.3,-41877.0,-8.5,26.0,4.3
19.0,62.0,13189.0,42.0,57.0,42.2,0.7,57.1,39.91,1.47,58.61,McDuffie,30220.0,31204.0,32096.0,69.0,3.3,2.9,120.0,GA," McDuffie County, GA                      ","      8,817 ","      8,178 ",      639 ,7.2,21563.0,47.5,52.5,18.4,2.5,55.4,41.4,3.22377181302,16.5043100428,42.3014927465,15.7334080875,10.6314387834,8.97049547971,2.63508304717,62.0295746023,0.0,10.0,70.0,0.0,2016.0,1.0,,462.0,6739.0,6811.0,6857.0,54084326.0,32434540.0,1007075.0,612.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1.0,-0.2,13.0,0.2,60.0,0.9,32.0,0.5,2692616.0,5.2,2002145.0,6.6,-6490.0,-0.6,28.0,4.8
23.5,53.0,13191.0,46.0,53.0,45.2,1.1,53.8,38.99,1.91,59.08,McIntosh,24084.0,24900.0,26097.0,142.0,3.4,4.8,25.0,GA," McIntosh County, GA                      ","      6,125 ","      5,771 ",      354 ,5.8,14172.0,46.4,53.6,23.4,1.8,61.0,34.0,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,220.0,1720.0,1711.0,1725.0,12143639.0,5302845.0,77521.0,544.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,3.8,-16.0,-0.9,-8.0,-0.5,-10.0,-0.6,625648.0,5.4,278389.0,5.5,-856.0,-1.1,32.0,6.2
30.5,39.0,13193.0,65.0,35.0,67.2,0.5,32.3,63.09,0.97,35.92,Macon,26681.0,27892.0,28672.0,118.0,4.5,2.8,122.0,GA," Macon County, GA                         ","      4,587 ","      4,239 ",      348 ,7.6,14232.0,54.8,45.2,17.5,1.5,32.8,62.1,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,240.0,2774.0,2711.0,2734.0,24787488.0,12949622.0,240128.0,696.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.3,-28.0,-1.0,-88.0,-3.1,-61.0,-2.2,-1137242.0,-4.4,-374164.0,-2.8,-55002.0,-18.6,-17.0,-2.4
13.0,74.0,13195.0,26.0,73.0,22.4,1.4,76.2,20.28,2.73,76.97,Madison,30577.0,31036.0,31988.0,73.0,1.5,3.1,107.0,GA," Madison County, GA                       ","     13,566 ","     12,832 ",      734 ,5.4,28142.0,49.3,50.7,19.0,4.3,84.6,8.2,7.12677043191,11.8262349232,45.0227716331,17.2664030829,4.34913167509,7.87748360943,6.53120464441,63.9757769881,0.0,10.0,70.0,0.0,2016.0,1.0,,407.0,2980.0,3021.0,3052.0,22807106.0,11544609.0,229002.0,581.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,2.0,-1.0,0.0,81.0,2.8,61.0,2.0,1042485.0,4.8,500073.0,4.5,-16790.0,-6.8,17.0,3.0
21.5,57.0,13197.0,43.0,56.0,44.6,0.8,54.7,38.1,1.53,60.35,Marion,22917.0,23320.0,24273.0,151.0,1.8,4.1,49.0,GA," Marion County, GA                        ","      3,483 ","      3,237 ",      246 ,7.1,8751.0,50.6,49.4,21.0,6.9,58.6,31.2,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,105.0,1153.0,1151.0,1150.0,8552992.0,6375911.0,59935.0,571.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.9,-241.0,-17.3,-229.0,-16.6,-233.0,-16.8,-1349835.0,-13.6,-1464492.0,-18.7,-52237.0,-46.6,21.0,3.8
23.0,54.0,13199.0,47.0,52.0,46.7,0.8,52.4,41.38,1.79,56.81,Meriwether,28993.0,30392.0,31438.0,81.0,4.8,3.4,92.0,GA," Meriwether County, GA                    ","      9,037 ","      8,425 ",      612 ,6.8,21434.0,47.0,53.0,20.6,1.9,57.0,38.9,6.49191905473,16.8749151161,42.9104984381,19.0818959663,3.90465842727,6.41043053103,4.32568246639,66.277332609,0.0,10.0,70.0,0.0,2016.0,1.0,,376.0,4262.0,4251.0,4300.0,34016293.0,17252500.0,291078.0,613.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,2.2,-87.0,-2.0,-123.0,-2.8,-62.0,-1.4,-1133002.0,-3.2,-474194.0,-2.7,-65672.0,-18.4,-7.0,-1.1
15.5,69.0,13201.0,30.0,69.0,30.6,0.6,68.7,24.48,1.18,74.33,Miller,36400.0,34023.0,36029.0,29.0,-6.5,5.9,11.0,GA," Miller County, GA                        ","      2,732 ","      2,588 ",      144 ,5.3,6017.0,48.1,51.9,22.7,1.1,68.6,30.2,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,186.0,1669.0,1675.0,1669.0,12670322.0,5350698.0,63753.0,583.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,18.0,1.1,27.0,1.6,33.0,2.0,829504.0,7.0,367835.0,7.4,-1191.0,-1.8,29.0,5.2
23.0,54.0,13205.0,48.0,52.0,49.3,0.5,50.2,44.44,1.18,54.37,Mitchell,29971.0,30089.0,32983.0,56.0,0.4,9.6,3.0,GA," Mitchell County, GA                      ","      8,560 ","      7,992 ",      568 ,6.6,23175.0,52.2,47.8,17.4,4.4,46.4,47.7,6.59393112854,18.9703375384,38.7862257075,16.9792021821,9.62836685987,7.3235594954,1.71837708831,64.3504943744,0.0,10.0,70.0,0.0,2016.0,1.0,,479.0,7349.0,7294.0,7277.0,52631773.0,32976020.0,524424.0,554.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,2.1,-169.0,-2.2,-228.0,-3.0,-269.0,-3.6,-5047378.0,-8.8,-2228737.0,-6.3,-161354.0,-23.5,-35.0,-5.9
16.5,67.0,13207.0,34.0,65.0,30.8,1.0,68.1,28.16,2.24,69.59,Monroe,36779.0,38546.0,40025.0,17.0,4.8,3.8,69.0,GA," Monroe County, GA                        ","     13,009 ","     12,338 ",      671 ,5.2,26788.0,50.1,49.9,19.3,2.2,72.5,23.8,1.93469733913,13.1029364995,35.6037315806,20.1155517863,2.92059790099,13.9298208417,12.3926640517,50.6413654193,0.0,10.0,70.0,0.0,2016.0,1.0,,548.0,7512.0,7600.0,7603.0,71005160.0,32014180.0,398550.0,721.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21.0,4.0,252.0,3.5,176.0,2.4,106.0,1.4,2678267.0,3.9,-3394090.0,-9.6,-31120.0,-7.2,10.0,1.4
16.0,68.0,13209.0,29.0,70.0,29.6,0.9,69.5,23.79,1.26,74.94,Montgomery,25651.0,25818.0,27392.0,128.0,0.7,6.1,9.0,GA," Montgomery County, GA                    ","      3,773 ","      3,491 ",      282 ,7.5,9000.0,50.6,49.4,18.7,5.8,66.5,26.3,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,151.0,1564.0,1630.0,1698.0,13358562.0,7724828.0,169102.0,630.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.3,42.0,2.8,62.0,4.0,105.0,6.6,981328.0,7.9,956813.0,14.1,5579.0,3.4,20.0,3.3
16.0,68.0,13211.0,34.0,65.0,30.5,1.0,68.5,28.17,2.31,69.51,Morgan,38055.0,40403.0,41708.0,13.0,6.2,3.2,99.0,GA," Morgan County, GA                        ","      8,788 ","      8,338 ",      450 ,5.1,17866.0,48.2,51.8,21.0,2.9,71.8,24.2,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,555.0,6630.0,6626.0,6727.0,54971733.0,33544477.0,717353.0,635.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,22.0,4.1,250.0,3.9,254.0,4.0,234.0,3.6,2578707.0,4.9,1423016.0,4.4,-46231.0,-6.1,7.0,1.1
13.5,73.0,13213.0,27.0,72.0,22.7,2.0,75.3,14.48,2.27,83.23,Murray,25140.0,26143.0,26855.0,135.0,4.0,2.7,127.0,GA," Murray County, GA                        ","     16,062 ","     14,978 ","    1,084 ",6.7,39416.0,49.1,50.9,15.1,13.6,84.0,0.9,10.1411966612,19.5491067946,35.3654731258,16.1557063734,6.96232155394,9.20508620017,2.6211092909,65.0557765816,0.0,10.0,70.0,0.0,2016.0,1.0,,471.0,9651.0,9732.0,9824.0,87359439.0,51861508.0,2411551.0,690.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,13.0,2.8,683.0,7.6,663.0,7.3,799.0,8.9,16478768.0,23.2,8274384.0,19.0,481222.0,24.9,86.0,14.2
26.0,48.0,13215.0,60.0,40.0,60.3,0.7,39.0,57.96,2.65,39.37,Muscogee,35711.0,37008.0,38401.0,21.0,3.6,3.8,73.0,GA," Muscogee County, GA                      ","     80,259 ","     74,900 ","    5,359 ",6.7,198247.0,48.9,51.1,14.3,7.1,42.9,44.2,3.81623799194,9.37325689495,29.3825534552,23.7364425163,9.19817167648,14.4925627518,10.0007747134,42.5720483421,0.0,10.0,70.0,0.0,2016.0,1.0,,4915.0,92299.0,92750.0,92841.0,1025361950.0,411741453.0,6708889.0,851.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,131.0,2.7,-627.0,-0.7,-356.0,-0.4,-897.0,-1.0,23761962.0,2.4,5017904.0,1.2,-709943.0,-9.6,25.0,3.0
19.0,62.0,13217.0,50.0,49.0,50.5,0.9,48.5,50.09,2.15,47.74,Newton,28340.0,29026.0,30144.0,98.0,2.4,3.9,68.0,GA," Newton County, GA                        ","     49,957 ","     47,014 ","    2,943 ",5.9,101503.0,47.6,52.4,13.8,4.7,51.1,40.8,3.70825620141,10.2539800074,30.422806368,28.2547204739,7.28174750093,13.7726767864,6.30581266198,44.3850425768,0.0,10.0,70.0,0.0,2016.0,1.0,,1660.0,23015.0,23129.0,23328.0,228375639.0,112418532.0,2198712.0,759.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,108.0,7.0,934.0,4.2,912.0,4.1,929.0,4.1,13869834.0,6.5,7054889.0,6.7,-184326.0,-7.7,17.0,2.3
14.0,72.0,13219.0,28.0,71.0,24.9,1.7,73.4,27.6,4.68,67.7,Oconee,49768.0,53508.0,55216.0,2.0,7.5,3.2,102.0,GA," Oconee County, GA                        ","     18,556 ","     17,733 ",      823 ,4.4,33769.0,48.6,51.4,15.8,4.6,85.7,5.1,0.359666024406,5.49775208735,22.3292656819,17.3324769857,6.06722329266,23.9820166988,24.4315992293,28.1866837936,0.0,10.0,70.0,0.0,2016.0,1.0,,1104.0,10334.0,10477.0,10712.0,93251501.0,52399311.0,724212.0,683.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,56.0,5.3,839.0,8.8,634.0,6.4,866.0,8.8,6133113.0,7.0,4720389.0,9.9,28942.0,4.2,-6.0,-0.9
17.5,65.0,13221.0,35.0,64.0,30.6,1.5,67.9,27.5,2.99,69.5,Oglethorpe,31062.0,33058.0,33480.0,51.0,6.4,1.3,154.0,GA," Oglethorpe County, GA                    ","      7,128 ","      6,754 ",      374 ,5.2,14695.0,49.5,50.5,19.9,3.9,76.5,15.1,,,,,,,,,0.0,10.0,70.0,0.0,2016.0,1.0,,230.0,1608.0,1611.0,1629.0,11969713.0,6551824.0,97754.0,570.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,5.0,-105.0,-6.1,-136.0,-7.8,-98.0,-5.7,817052.0,7.3,534355.0,8.9,-2349.0,-2.3,74.0,14.9
12.0,76.0,13223.0,30.0,69.0,27.6,1.2,71.2,27.86,3.02,69.11,Paulding,30073.0,31499.0,33011.0,55.0,4.7,4.8,26.0,GA," Paulding County, GA                      ","     78,609 ","     75,039 ","    3,570 ",4.5,145565.0,48.9,51.1,10.6,5.4,74.6,17.4,2.79778996362,8.02226622024,34.8599031813,22.4237838062,8.98423327701,14.4896287927,8.42239475894,45.6799593652,0.0,10.0,70.0,0.0,2016.0,1.0,,2106.0,21883.0,21977.0,22287.0,183600420.0,88168297.0,1570727.0,641.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,98.0,4.9,969.0,4.6,958.0,4.6,990.0,4.6,15017303.0,8.9,7407146.0,9.2,-45828.0,-2.8,26.0,4.2
23.5,53.0,13225.0,53.0,46.0,53.4,0.7,45.9,47.5,1.97,50.51,Peach,32161.0,33260.0,35027.0,36.0,3.4,5.3,17.0,GA," Peach County, GA                         ","     11,392 ","     10,622 ",      770 ,6.8,27337.0,48.5,51.5,14.7,7.0,45.0,45.9,6.61845144038,11.2252339857,23.7206758235,26.3218670232,8.064908229,17.7099793363,6.33888416191,41.5643612495,0.0,10.0,70.0,0.0,2016.0,1.0,,542.0,8659.0,8927.0,8864.0,74994471.0,43571678.0,1931859.0,654.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,1.1,190.0,2.2,295.0,3.4,-45.0,-0.5,-8751984.0,-10.5,1185171.0,2.8,-3385.0,-0.2,-89.0,-12.0
