County_FIPS,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
19191,0,10,70,0,2016,1,,727,9538,9711,9941,87229025,53454568,803810,690,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,0.6,-365,-3.7,-205,-2.1,-16,-0.2,529846,0.6,909794,1.7,156917,24.3,18,2.7
19193,0,10,70,0,2016,1,,3224,52900,52760,53662,578016180,397841340,11479916,837,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,43,1.4,1662,3.2,1174,2.3,1931,3.7,78715425,15.8,59485864,17.6,6028959,110.6,91,12.2
19195,0,10,70,0,2016,1,,235,2229,2255,2281,18423390,15225964,191391,628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.4,-24,-1.1,19,0.8,28,1.2,507814,2.8,745631,5.1,66105,52.8,15,2.4
19197,0,10,70,0,2016,1,,528,5552,5602,5638,53613468,36400391,383900,737,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,1.0,-176,-3.1,-90,-1.6,-130,-2.3,-3105470,-5.5,-2591079,-6.6,-46088,-10.7,-25,-3.3
20001,0,10,70,0,2016,1,,389,5413,5603,5571,41734048,36605200,356661,581,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.5,-281,-4.9,-307,-5.2,-353,-6.0,-2464749,-5.6,-1263874,-3.3,-649203,-64.5,-1,-0.2
20003,0,10,70,0,2016,1,,227,1986,1984,2010,14433678,11865839,107508,557,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.3,41,2.1,57,3.0,63,3.2,-132765,-0.9,578363,5.1,-103475,-49.0,-21,-3.6
20005,0,10,70,0,2016,1,,420,5603,5607,5638,49981466,31984360,689214,685,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,4.2,-291,-4.9,-308,-5.2,-326,-5.5,-1389582,-2.7,-1270577,-3.8,-487982,-41.5,18,2.7
20007,0,10,70,0,2016,1,,234,1682,1665,1665,12852836,11371089,72326,592,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.9,-82,-4.6,-95,-5.4,-114,-6.4,-782368,-5.7,-249288,-2.1,-198697,-73.3,-1,-0.2
20009,0,10,70,0,2016,1,,999,12073,12077,12097,101254261,78918326,776430,645,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-8,-0.8,-614,-4.8,-571,-4.5,-550,-4.3,-7350683,-6.8,-1235104,-1.5,-1051435,-57.5,-15,-2.3
20011,0,10,70,0,2016,1,,364,6371,6308,6433,51750347,39064884,394727,625,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.8,152,2.4,114,1.8,152,2.4,3069580,6.3,2580777,7.1,-733889,-65.0,24,4.0
20013,0,10,70,0,2016,1,,341,4926,4917,4949,41705040,31586484,269129,651,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,3.0,-57,-1.1,-53,-1.1,-38,-0.8,-431241,-1.0,694916,2.2,-482439,-64.2,0,0.0
20015,0,10,70,0,2016,1,,1425,18547,18881,19028,161841237,127656032,1434837,662,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,35,2.5,194,1.1,244,1.3,219,1.2,5704484,3.7,9606950,8.1,-1318318,-47.9,16,2.5
20017,0,10,70,0,2016,1,,82,654,664,657,4851017,4130213,19532,567,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,5.1,-25,-3.7,-5,-0.7,-10,-1.5,225490,4.9,338378,8.9,-43214,-68.9,37,7.0
20019,0,10,70,0,2016,1,,105,758,757,780,5115300,4030571,35185,514,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-2.8,15,2.0,17,2.3,9,1.2,174930,3.5,208993,5.5,-42019,-54.4,8,1.6
20021,0,10,70,0,2016,1,,466,5981,6045,6109,51752933,43579678,570980,659,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,4.7,-37,-0.6,-42,-0.7,72,1.2,-761200,-1.4,1350040,3.2,-629074,-52.4,-9,-1.3
20023,0,10,70,0,2016,1,,127,912,913,908,6444398,5214775,21880,544,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,2.4,45,5.2,39,4.5,43,5.0,158640,2.5,300919,6.1,-59477,-73.1,-13,-2.3
20025,0,10,70,0,2016,1,,86,708,721,729,5993553,5404413,17453,641,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-2.3,-28,-3.8,-27,-3.6,-32,-4.2,258618,4.5,201566,3.9,-16414,-48.5,51,8.6
20027,0,10,70,0,2016,1,,275,3050,3041,3049,21964278,19032483,135433,555,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,4.2,-43,-1.4,-30,-1.0,-56,-1.8,-845156,-3.7,-37206,-0.2,-211466,-61.0,-13,-2.3
20029,0,10,70,0,2016,1,,310,3458,3472,3499,24903868,18917697,110358,551,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-1.0,-42,-1.2,-1,0.0,-17,-0.5,1615509,6.9,1064831,6.0,-171052,-60.8,39,7.6
20031,0,10,70,0,2016,1,,291,3807,3783,3984,56498915,31320862,264466,1127,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-2.0,-882,-18.8,-1140,-23.2,-989,-19.9,-19197830,-25.4,-7484907,-19.3,-1009383,-79.2,-71,-5.9
20033,0,10,70,0,2016,1,,98,653,647,687,4196812,3751129,18013,487,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-2.0,-23,-3.4,-13,-2.0,27,4.1,83223,2.0,214524,6.1,-24303,-57.4,11,2.3
20035,0,10,70,0,2016,1,,820,13889,13998,14041,119392316,90304507,1452192,657,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,2.1,41,0.3,-66,-0.5,-70,-0.5,-4468176,-3.6,3248741,3.7,-839101,-36.6,-23,-3.4
20037,0,10,70,0,2016,1,,997,16556,16788,17083,131964331,93315675,893755,604,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19,1.9,0,0.0,199,1.2,432,2.6,-1189540,-0.9,4630235,5.2,-1355847,-60.3,-13,-2.1
20039,0,10,70,0,2016,1,,142,904,905,929,5938810,3887861,14448,501,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,2.2,-34,-3.6,-15,-1.6,-22,-2.3,-267035,-4.3,-40158,-1.0,-45265,-75.8,-9,-1.8
20041,0,10,70,0,2016,1,,544,6180,6218,6254,45850554,39362207,317010,567,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,0.9,-178,-2.8,-198,-3.1,35,0.6,-793799,-1.7,462029,1.2,-522995,-62.3,0,0.0
20043,0,10,70,0,2016,1,,208,2281,2289,2450,18880140,17059109,282511,621,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,93,4.3,78,3.5,96,4.1,1069761,6.0,1349774,8.6,-148367,-34.4,12,2.0
20045,0,10,70,0,2016,1,,2994,48495,49168,49237,429627151,274339384,2866422,675,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,88,3.0,612,1.3,838,1.7,1155,2.4,-3552420,-0.8,15634020,6.0,-2805689,-49.5,-18,-2.6
20047,0,10,70,0,2016,1,,143,1596,1250,1103,14637021,11918770,364962,855,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,4.4,610,61.9,265,26.9,107,10.7,6975109,91.0,5631154,89.6,251800,222.5,259,43.5
20049,0,10,70,0,2016,1,,99,617,601,622,3247260,2998493,38971,407,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1.0,-22,-3.4,-23,-3.7,-28,-4.3,-386197,-10.6,-360276,-10.7,-19504,-33.4,-31,-7.1
20051,0,10,70,0,2016,1,,1149,14938,14955,14980,129742945,74980681,343665,667,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,-503,-3.3,-439,-2.9,-441,-2.9,-7189814,-5.3,-1211764,-1.6,-1285809,-78.9,-16,-2.3
20053,0,10,70,0,2016,1,,197,2329,2310,2359,17754991,11212541,64396,585,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.5,-49,-2.1,-34,-1.5,57,2.5,-753000,-4.1,70311,0.6,-177645,-73.4,-23,-3.8
20055,0,10,70,0,2016,1,,1115,18522,18799,18812,162430345,134691123,857050,668,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26,2.4,64,0.3,313,1.7,443,2.4,3933438,2.5,9605725,7.7,-1586762,-64.9,7,1.1
20057,0,10,70,0,2016,1,,848,17160,17150,17224,148894344,117144295,569769,667,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,22,2.7,70,0.4,-58,-0.3,-203,-1.2,3143583,2.2,4332430,3.8,-1324335,-69.9,17,2.6
20059,0,10,70,0,2016,1,,651,9328,9479,9533,81852917,67570628,783392,667,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,0.8,318,3.5,275,3.0,258,2.8,2692614,3.4,3932142,6.2,-697025,-47.1,2,0.3
20061,0,10,70,0,2016,1,,735,13671,13752,13791,129599173,72196600,894795,726,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.1,410,3.1,416,3.1,328,2.4,8060537,6.6,4662380,6.9,-814212,-47.6,26,3.7
20063,0,10,70,0,2016,1,,153,1245,1246,1251,8685898,7861150,26226,536,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,2.7,12,1.0,9,0.7,-9,-0.7,-452356,-5.0,-103736,-1.3,-104461,-79.9,-29,-5.1
20065,0,10,70,0,2016,1,,132,879,872,883,6718328,5474191,29204,589,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,3.1,-58,-6.2,-62,-6.6,-45,-4.8,-941127,-12.3,-302692,-5.2,-57719,-66.4,-42,-6.7
20067,0,10,70,0,2016,1,,266,3307,3322,3387,37732396,25316294,100961,869,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,3.5,50,1.5,61,1.9,101,3.1,-2844443,-7.0,1668018,7.1,-437832,-81.3,-86,-9.0
20069,0,10,70,0,2016,1,,392,3029,3039,3053,25794003,21010658,108079,653,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,111,39.5,-209,-6.5,-191,-5.9,-215,-6.6,747442,3.0,764980,3.8,-237688,-68.7,59,9.9
20071,0,10,70,0,2016,1,,71,670,680,697,5262176,4462436,15388,593,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-5.3,-29,-4.1,-8,-1.2,16,2.3,121952,2.4,238283,5.6,-26327,-63.1,19,3.3
20073,0,10,70,0,2016,1,,224,1675,1667,1673,12594125,10423460,104223,580,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.4,-8,-0.5,17,1.0,10,0.6,679582,5.7,1118453,12.0,-99133,-48.7,30,5.5
20075,0,10,70,0,2016,1,,92,1375,1381,1368,11099182,10025906,53606,621,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1.1,83,6.4,101,7.9,85,6.6,263528,2.4,503506,5.3,-130936,-71.0,-28,-4.3
20077,0,10,70,0,2016,1,,245,2682,2585,2614,24110535,19545642,341863,706,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,361,15.6,282,12.2,312,13.6,5450503,29.2,4921574,33.7,97663,40.0,84,13.5
20079,0,10,70,0,2016,1,,799,14305,14368,14491,124494298,91059693,1797454,666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,0.6,385,2.8,336,2.4,473,3.4,4397642,3.7,7528624,9.0,-856564,-32.3,6,0.9
20081,0,10,70,0,2016,1,,165,1832,1850,1843,17223741,15320850,82718,719,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1.2,-17,-0.9,7,0.4,1,0.1,516740,3.1,810744,5.6,-207261,-71.5,22,3.2
20083,0,10,70,0,2016,1,,76,552,552,546,3981075,3441677,15792,557,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,4.1,35,6.8,44,8.7,47,9.4,297747,8.1,295523,9.4,-15073,-48.8,-1,-0.2
20085,0,10,70,0,2016,1,,329,4150,4162,4213,32006935,19249476,125258,590,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,6.8,6,0.1,7,0.2,40,1.0,1539926,5.1,1182985,6.5,-195743,-61.0,26,4.6
20087,0,10,70,0,2016,1,,381,3556,3582,3618,31413793,24239799,771014,674,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,13,3.5,90,2.6,118,3.4,4,0.1,2322560,8.0,1368507,6.0,18547,2.5,37,5.8
20089,0,10,70,0,2016,1,,104,751,731,735,5080355,4285180,13143,529,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1.0,23,3.2,17,2.4,5,0.7,356159,7.5,333506,8.4,-31543,-70.6,27,5.4
20091,0,10,70,0,2016,1,,22851,330261,331102,331350,4479302715,2806578617,38963206,1041,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1125,5.2,3342,1.0,2930,0.9,2343,0.7,-156130938,-3.4,223726277,8.7,-44933639,-53.6,-46,-4.2
20093,0,10,70,0,2016,1,,127,1239,1252,1268,11367867,9415227,33260,698,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.8,-95,-7.1,-96,-7.1,-76,-5.7,-418274,-3.5,-167368,-1.7,-111826,-77.1,22,3.3
20095,0,10,70,0,2016,1,,252,2382,2344,2337,18261064,15717316,201884,597,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-6,-2.3,-84,-3.4,-61,-2.5,-78,-3.2,-1373611,-7.0,-549121,-3.4,-175407,-46.5,-25,-4.0
20097,0,10,70,0,2016,1,,117,1270,1273,1263,10525440,8035393,119970,638,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,10.4,65,5.4,44,3.6,17,1.4,721167,7.4,883491,12.4,-24848,-17.2,23,3.7
20099,0,10,70,0,2016,1,,519,9305,9353,9409,74505376,59983222,894990,613,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15,3.0,228,2.5,294,3.2,358,4.0,-191551,-0.3,3042824,5.3,-731706,-45.0,-21,-3.3
20101,0,10,70,0,2016,1,,85,638,648,634,5489249,4356122,13850,660,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-3.4,-41,-6.0,-22,-3.3,-53,-7.7,-238699,-4.2,-49016,-1.1,-45449,-76.6,11,1.7
20103,0,10,70,0,2016,1,,1431,20315,20483,20752,220494791,111030541,1877872,827,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,39,2.8,264,1.3,316,1.6,507,2.5,7379437,3.5,6729098,6.5,-977651,-34.2,14,1.7
20105,0,10,70,0,2016,1,,120,949,940,948,6617542,5670163,59001,538,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-2.4,2,0.2,-17,-1.8,-39,-4.0,217488,3.4,313098,5.8,-35609,-37.6,27,5.3
20107,0,10,70,0,2016,1,,262,2039,2045,2094,20613250,15215884,211096,770,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,3.6,-56,-2.7,-44,-2.1,-33,-1.6,-2977124,-12.6,18269,0.1,-119321,-36.1,-93,-10.8
20109,0,10,70,0,2016,1,,136,1223,1263,1307,9097781,7955441,24304,554,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,2.3,-113,-8.5,-58,-4.4,-77,-5.6,-82223,-0.9,140979,1.8,-41786,-63.2,30,5.7
20111,0,10,70,0,2016,1,,873,14928,15069,15178,116508471,93347149,792439,595,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,18,2.1,408,2.8,324,2.2,353,2.4,3265760,2.9,6830522,7.9,-1126353,-58.7,2,0.3
20113,0,10,70,0,2016,1,,942,14249,14264,14433,148756579,110982402,767557,799,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12,1.3,-688,-4.6,-744,-5.0,-783,-5.1,-12939999,-8.0,1253373,1.1,-2325860,-75.2,-27,-3.3
20115,0,10,70,0,2016,1,,338,3533,3538,3574,24692856,18598667,119756,535,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,1.2,-13,-0.4,-13,-0.4,-11,-0.3,285977,1.2,940823,5.3,-198196,-62.3,8,1.5
20117,0,10,70,0,2016,1,,398,4508,4451,4520,35485485,30086577,253295,608,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,1.8,-86,-1.9,-105,-2.3,-104,-2.2,-1045356,-2.9,349573,1.2,-510754,-66.8,-4,-0.7
20119,0,10,70,0,2016,1,,155,1608,1590,1669,15970306,12303032,38151,757,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,4.7,48,3.1,-4,-0.3,22,1.3,778990,5.1,967236,8.5,-121675,-76.1,27,3.7
20121,0,10,70,0,2016,1,,793,8069,8149,8200,70346950,48747619,730466,665,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,18,2.3,288,3.7,324,4.1,323,4.1,5743683,8.9,4192356,9.4,-439753,-37.6,30,4.7
20123,0,10,70,0,2016,1,,284,3271,3240,3242,26506874,22538324,212747,627,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,2.2,-156,-4.6,-139,-4.1,-138,-4.1,-661994,-2.4,64425,0.3,-215880,-50.4,11,1.8
20125,0,10,70,0,2016,1,,1984,14910,14854,15147,122274770,91579708,1542058,628,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1073,117.8,-1196,-7.4,-795,-5.1,-392,-2.5,-8867371,-6.8,-4165987,-4.4,-1550110,-50.1,-12,-1.9
20127,0,10,70,0,2016,1,,160,1458,1455,1501,9913658,8695995,105156,518,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,3.9,0,0.0,5,0.3,7,0.5,506844,5.4,561964,6.9,-78779,-42.8,25,5.1
20129,0,10,70,0,2016,1,,112,971,962,977,7736764,6913936,35317,614,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-2.6,-57,-5.5,-67,-6.5,-44,-4.3,-555530,-6.7,-199195,-2.8,-38234,-52.0,-8,-1.3
20131,0,10,70,0,2016,1,,418,5477,5443,5457,49308883,38547000,160258,695,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14,3.5,28,0.5,36,0.7,1,0.0,2921404,6.3,3164925,8.9,-563610,-77.9,39,5.9
20133,0,10,70,0,2016,1,,482,5983,6015,6101,48580873,40702901,538255,619,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-5,-1.0,-160,-2.6,-111,-1.8,0,0.0,-1076480,-2.2,896076,2.3,-501848,-48.2,-5,-0.8
20135,0,10,70,0,2016,1,,167,1154,1117,1111,9346438,7650302,31533,638,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-4,-2.3,-135,-10.5,-140,-11.1,-154,-12.2,-2055478,-18.0,-1268807,-14.2,-118530,-79.0,-52,-7.5
20137,0,10,70,0,2016,1,,197,2439,2413,2423,20538010,13605816,53491,651,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,4.8,-98,-3.9,-106,-4.2,-72,-2.9,-843375,-3.9,529099,4.0,-195934,-78.6,-2,-0.3
20139,0,10,70,0,2016,1,,318,2764,2800,2807,17234172,15018179,201251,475,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.3,-67,-2.4,-62,-2.2,-67,-2.3,-565639,-3.2,146286,1.0,-90173,-30.9,-4,-0.8
20141,0,10,70,0,2016,1,,179,1445,1432,1459,9852433,8428075,32637,524,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,2.9,33,2.3,32,2.3,53,3.8,482496,5.1,572624,7.3,-65970,-66.9,11,2.1
20143,0,10,70,0,2016,1,,179,1341,1347,1372,9223120,7377045,45187,524,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14,8.5,-39,-2.8,0,0.0,-20,-1.4,-72488,-0.8,220010,3.1,-93724,-67.5,3,0.6
20145,0,10,70,0,2016,1,,229,3003,2983,2992,24586805,11137212,60721,632,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,3.2,-69,-2.2,-95,-3.1,-71,-2.3,-1657357,-6.3,350285,3.2,-102476,-62.8,-25,-3.8
20147,0,10,70,0,2016,1,,256,2523,2501,2543,20325917,16241552,89251,620,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1,-0.4,28,1.1,-15,-0.6,12,0.5,37020,0.2,1068393,7.0,-183266,-67.2,-1,-0.2
20149,0,10,70,0,2016,1,,627,9239,9312,9493,89492736,64428866,805564,736,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,2.8,-127,-1.4,-44,-0.5,161,1.7,-483812,-0.5,4332577,7.2,-853024,-51.4,-4,-0.5
20151,0,10,70,0,2016,1,,384,4568,4506,4515,38404334,27679882,160999,652,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-11,-2.8,-215,-4.5,-232,-4.9,-247,-5.2,-3392301,-8.1,-472847,-1.7,-404655,-71.5,-23,-3.4
20153,0,10,70,0,2016,1,,121,906,912,922,6725660,5517671,26719,566,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,5.2,19,2.1,28,3.2,21,2.3,-216000,-3.1,127642,2.4,-64336,-70.7,-34,-5.7
20155,0,10,70,0,2016,1,,1710,26193,26333,26432,221828782,165835505,1535533,648,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,9,0.5,-332,-1.3,-473,-1.8,-526,-2.0,-7603889,-3.3,5294119,3.3,-2260219,-59.5,-11,-1.7
20157,0,10,70,0,2016,1,,224,1941,1915,1960,13218680,11500045,60430,524,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,1.4,-1,-0.1,-42,-2.1,-29,-1.5,338409,2.6,549353,5.0,-100456,-62.4,19,3.8
20159,0,10,70,0,2016,1,,339,3845,3857,3834,30821736,24220028,166249,617,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.6,-96,-2.4,-150,-3.7,-186,-4.6,-1801239,-5.5,-509296,-2.1,-431036,-72.2,-12,-1.9
20161,0,10,70,0,2016,1,,1701,27441,28501,28765,263629876,131685790,1143887,718,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,29,1.7,-257,-0.9,-3,0.0,-44,-0.2,2755612,1.1,6419616,5.1,-1684904,-59.6,10,1.4
20163,0,10,70,0,2016,1,,212,1855,1844,1879,15082478,11904949,69077,624,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1.0,-162,-8.0,-99,-5.1,-129,-6.4,-954147,-5.9,-280143,-2.3,-182425,-72.5,4,0.6
20165,0,10,70,0,2016,1,,118,1117,1131,1073,8079574,7102365,28744,561,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.9,-112,-9.1,-55,-4.6,-86,-7.4,-997920,-11.0,-470125,-6.2,-110968,-79.4,-25,-4.3
20167,0,10,70,0,2016,1,,327,2686,2638,2614,20834963,16231120,89185,606,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.3,-158,-5.6,-188,-6.7,-193,-6.9,-3016389,-12.6,-865076,-5.1,-291500,-76.6,-43,-6.6
20169,0,10,70,0,2016,1,,1566,29875,29806,29768,258106283,184707166,1552665,666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.1,10,0.0,-145,-0.5,-192,-0.6,133706,0.1,6489399,3.6,-2918082,-65.3,3,0.5
20171,0,10,70,0,2016,1,,253,2099,2123,2149,18246135,12683724,63582,661,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-0.8,-79,-3.6,-79,-3.6,-13,-0.6,-104119,-0.6,644805,5.4,-170086,-72.8,14,2.2
20173,0,10,70,0,2016,1,,12688,247273,248357,248294,2808025745,1879747808,31526474,871,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,259,2.1,2155,0.9,1558,0.6,1700,0.7,-108313937,-3.7,124630168,7.1,-26873841,-46.0,-40,-4.4
20175,0,10,70,0,2016,1,,611,10868,10919,10994,87947898,75671382,295080,619,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-3,-0.5,-691,-6.0,-629,-5.4,-592,-5.1,-10163033,-10.4,-4659725,-5.8,-844938,-74.1,-34,-5.2
20177,0,10,70,0,2016,1,,5297,95125,95502,95913,1047721648,535097846,5995355,844,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,487,10.1,-117,-0.1,-293,-0.3,113,0.1,31264649,3.1,3729298,0.7,-8060116,-57.3,26,3.2
20179,0,10,70,0,2016,1,,131,935,954,950,7950021,6979544,27220,646,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,3.1,-10,-1.1,6,0.6,-10,-1.0,195733,2.5,405268,6.2,-77855,-74.1,19,3.0
20181,0,10,70,0,2016,1,,262,2423,2412,2416,18895477,15271296,67234,601,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,0.8,-114,-4.5,-107,-4.2,-88,-3.5,-409874,-2.1,-34309,-0.2,-138348,-67.3,12,2.0
20183,0,10,70,0,2016,1,,167,1273,1276,1265,8351434,7030320,27725,505,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,0.6,-50,-3.8,-48,-3.6,-60,-4.5,-551842,-6.2,-53946,-0.8,-103336,-78.8,-12,-2.3
20185,0,10,70,0,2016,1,,170,1257,1266,1292,8889252,6866583,23799,538,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-2,-1.2,-71,-5.3,-49,-3.7,-69,-5.1,-70973,-0.8,232508,3.5,-34242,-59.0,22,4.3
20187,0,10,70,0,2016,1,,99,779,795,800,6617367,5515568,23066,643,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3,3.1,36,4.8,47,6.3,45,6.0,325563,5.2,412595,8.1,-25130,-52.1,-3,-0.5
20189,0,10,70,0,2016,1,,202,1926,1912,1940,15874851,13339442,98284,634,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4,2.0,-195,-9.2,-186,-8.9,-166,-7.9,-4755560,-23.1,-2324399,-14.8,-166819,-62.9,-119,-15.8
